,BP_date,address,aff,affnet,apn,best_date,best_stat,comp_date,con_date,dbi_permit,dropped_out,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified
0,,418 SHRADER ST,0.0,0.0,1226019,2015-01-20,BP FILED,,,201501206148,False,2015-01-20,2015-01-20,2015-01-20,2015-01-20,BP FILED,"('2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20', '2015-01-20')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.45184046799999,37.770762128099996,RM-2,RM-2
0,2008-08-13,264 DORE ST,,,3525046,2008-08-13,BP ISSUED,,,200712069799,True,2007-12-06,2008-08-13,2007-12-06,2008-08-13,BP ISSUED,"('2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13', '2008-08-13')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",3,2013,Building Permit Approved,0.0,0.0,-122.4097059,37.771249600000004,SLI,SLI
0,,30 CONRAD ST,,,7552003,2013-09-12,CONSTRUCTION,10/01/2013,2012-12-12,201202295093,False,2012-02-29,2012-02-29,2012-02-29 00:00:00,2013-09-12,CONSTRUCTION,"('2012-02-29', '2012-06-07', '2012-06-07', '2012-12-12', '2013-04-15', '2013-05-28', '2013-09-12')",580.0,"('BP FILED', 'PL FILED', 'PL FILED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2013,Under Construction,1.0,1.0,-122.436477,37.737845,RH-1,RH-1
0,2015-08-31,2909 BUSH ST,0.0,0.0,1055021,2017-04-11,CONSTRUCTION,,2016-07-20,201405125497,False,2013-02-05,2013-02-05,2013-02-05,2017-04-11,CONSTRUCTION,"('2013-02-05', '2013-02-05', '2013-02-05', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2014-01-20', '2015-08-31', '2016-07-20', '2016-12-16', '2016-12-16', '2017-04-11')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2017,Under Construction,2.0,1.0,-122.445526123,37.7850799561,RH-3,RH-3
0,,PARKMERCED,0.0,-3221.0,7303001,2011-05-25,PL APPROVED,,,,True,2009-12-07,2011-05-25,2009-12-07,2011-05-25,PL APPROVED,"('2011-05-25',)",,"('PL APPROVED',)",4,2014,Proposed,8898.0,5677.0,-122.475451,37.7205,PM-OS,PM-OS
0,,950 CORBETT AV,0.0,0.0,2799013,2007-03-13,CONSTRUCTION,01/01/2016,2007-03-13,200201106632,False,2002-01-10,2007-03-13,2002-01-10,2007-03-13,CONSTRUCTION,"('2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13', '2007-03-13')",5104.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2015,Under Construction,3.0,3.0,-122.443730283,37.7518316205,RM-1,RM-1
0,,3947 26TH ST,,,6565039,2009-08-17,CONSTRUCTION,01/01/2010,2009-08-17,200707187085,False,2007-07-18,2009-08-17,2007-07-18,2009-08-17,CONSTRUCTION,"('2009-08-17', '2009-08-17')",898.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,1.0,-1.0,-122.42815900000001,37.748304,RH-2,RH-2
0,2017-07-14,235 CLINTON PK,0.0,0.0,3534043,2017-07-14,BP ISSUED,,,201605036381,False,2016-05-03,2016-05-03,2016-05-03,2017-07-14,BP ISSUED,"('2016-05-03', '2016-05-03', '2016-05-03', '2016-05-03', '2017-07-14')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",2,2017,Building Permit Approved,3.0,1.0,-122.4253387451,37.768913269,,
0,2017-07-28,2342 31ST AV,0.0,0.0,2359002J,2017-07-28,BP ISSUED,,,201505136197,False,2015-05-13,2015-05-13,2015-05-13,2017-07-28,BP ISSUED,"('2015-05-13', '2015-05-13', '2015-05-13', '2015-05-13', '2015-05-13', '2015-05-13', '2015-05-13', '2015-05-13', '2017-07-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",2,2017,Building Permit Approved,2.0,1.0,-122.4882888794,37.7435340881,,
0,2017-03-09,100 ALPINE TER,0.0,0.0,2609066,2017-07-05,BP ISSUED,,,201508144364,False,2014-11-25,2015-03-12,2014-11-25,2017-07-05,BP ISSUED,"('2015-03-12', '2015-03-12', '2015-03-12', '2017-03-09', '2017-07-05')",,"('PL FILED', 'PL FILED', 'PL FILED', 'BP APPROVED', 'BP ISSUED')",2,2017,Building Permit Approved,1.0,1.0,-122.4377670288,37.7688980103,,
0,2011-08-23,1947 GOLDEN GATE AV,,,1158034,2011-08-23,BP ISSUED,,,201104123959,True,2011-04-12,2011-04-12,2011-04-12,2011-08-23,BP ISSUED,"('2011-04-12', '2011-08-23')",,"('BP FILED', 'BP ISSUED')",3,2011,Building Permit Approved,2.0,,-122.442655,37.7781093,RH-3,RH-3
0,,950 GOUGH ST,11.0,11.0,0744010,2015-10-28,BP FILED,,,201510281089,False,2012-04-16,2015-05-11,2012-04-16,2015-10-28,BP FILED,"('2015-05-11', '2015-10-28', '2015-10-28', '2015-10-28', '2015-10-28', '2015-10-28', '2015-10-28', '2015-10-28', '2015-10-28')",,"('PL FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,95.0,95.0,-122.4237670898,37.7822227478,,
0,,331 COLLINGWOOD ST,0.0,0.0,2752024,2014-10-10,BP FILED,,,201410108695,False,2006-01-13,2006-01-13,2006-01-13,2014-10-10,BP FILED,"('2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2006-01-13', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10', '2014-10-10')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,2.0,1.0,-122.43544006350001,37.7570724487,,
0,,4734 MISSION ST,,,6956001,2005-10-27,PL FILED,,,,True,2005-10-27,2005-10-27,2005-10-27,2005-10-27,PL FILED,"('2005-10-27', '2005-10-27', '2005-10-27', '2005-10-27', '2005-10-27')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",3,2010,Proposed,3.0,3.0,-122.436692,37.722406,NC-3,NC-3
0,,304 ORIZABA AV,,0.0,7105017,2017-04-28,BP FILED,,,201704285199,False,2017-04-28,2017-04-28,,2017-04-28,BP FILED,"('2017-04-28',)",,"('BP FILED',)",2,2017,Proposed,2.0,1.0,-122.4624481201,37.7146644592,,
0,,55 STOCKTON ST,,,0327001,2006-06-08,PL APPROVED,,,,True,2005-08-24,2006-06-08,2005-08-24,2006-06-08,PL APPROVED,"('2006-06-08',)",,"('PL APPROVED',)",3,2009,Proposed,0.0,-3.0,-122.406503,37.786286,C-3-R,C-3-R
0,2016-05-23,150 VAN NESS AV,50.0,50.0,0814001,2017-09-21,CONSTRUCTION,,2016-12-22,201406138394,False,2013-07-17,2014-04-23,2013-07-17,2017-09-21,CONSTRUCTION,"('2014-04-23', '2014-06-13', '2016-05-23', '2016-05-23', '2016-12-22', '2017-03-27', '2017-09-21')",,"('PL FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2017,Under Construction,431.0,431.0,-122.418296814,37.7773017883,C-3-G,C-3-G
0,,538 VALLEY ST,0.0,0.0,6611014,2007-12-19,BP FILED,,,200712190876,True,2007-12-19,2007-12-19,2007-12-19,2007-12-19,BP FILED,"('2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19', '2007-12-19')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,1.0,1.0,-122.434308,37.7442892866,RH-1,RH-1
0,,777 TENNESSEE STREET,8.0,8.0,4044013,2013-05-30,PL FILED,,,201507141485,True,2013-05-30,2013-05-30,2013-05-30,2013-05-30,PL FILED,"('2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",3,2015,Proposed,59.0,59.0,-122.389324477,37.7620267657,UMU,UMU
0,2013-09-17,1235 40TH AV,0.0,0.0,1710006,2014-12-29,CONSTRUCTION,10/01/2015,2014-12-29,200904025465,False,2009-04-02,2013-09-17,2009-04-02,2014-12-29,CONSTRUCTION,"('2013-09-17', '2013-09-17', '2013-09-17', '2013-09-17', '2013-09-17', '2014-12-29', '2014-12-29', '2014-12-29', '2014-12-29')",2373.0,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2015,Under Construction,1.0,1.0,-122.500037942,37.763726423899996,RH-1,RH-1
0,,3678 MARKET ST,,0.0,2755028,2017-06-26,BP FILED,,,201706260381,False,2017-06-26,2017-06-26,,2017-06-26,BP FILED,"('2017-06-26',)",,"('BP FILED',)",2,2017,Proposed,5.0,5.0,-122.4418716431,37.7550239563,,
0,2016-02-25,49 NAGLEE AV,0.0,0.0,7098001,2016-08-05,CONSTRUCTION,10/01/2016,2016-08-05,201507222207,False,2015-07-22,2015-07-22,2015-07-22,2016-08-05,CONSTRUCTION,"('2015-07-22', '2015-07-22', '2016-02-25', '2016-04-14', '2016-08-05')",437.0,"('BP FILED', 'BP FILED', 'BP APPROVED', 'BP ISSUED', 'CONSTRUCTION')",3,2016,Under Construction,2.0,1.0,-122.446865116,37.711939710100005,RH-1,RH-1
0,,455 POTRERO AV,0.0,0.0,3974020,2012-02-09,PL FILED,,,,True,2012-02-09,2012-02-09,2012-02-09 00:00:00,2012-02-09,PL FILED,"('2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09', '2012-02-09')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",3,2015,Proposed,5.0,2.0,-122.407007902,37.7637719069,UMU,UMU
0,2016-01-08,2689 23RD AV,0.0,0.0,2473018,2016-01-08,BP ISSUED,,,201506179226,False,2015-06-17,2015-06-17,2015-06-17,2016-01-08,BP ISSUED,"('2015-06-17', '2015-06-17', '2016-01-08', '2016-01-08', '2016-01-08', '2016-01-08', '2016-01-08', '2016-01-08', '2016-01-08')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",2,2017,Building Permit Approved,2.0,1.0,-122.4798812866,37.7374916077,,
0,2011-03-21,1729 STOCKTON ST,,,0089007,2011-07-20,CONSTRUCTION,10/01/2011,2011-05-19,201012297565,False,2007-11-07,2008-05-29,2007-11-07,2011-07-20,CONSTRUCTION,"('2008-05-29', '2008-05-29', '2008-05-29', '2008-05-29', '2008-05-29', '2010-12-29', '2011-03-21', '2011-05-19', '2011-07-20')",1424.0,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",3,2011,Under Construction,3.0,2.0,-122.40958700000002,37.801662,NO BEACH,NO BEACH
0,2017-06-30,25 CASTRO ST,0.0,0.0,1260019,2017-06-30,BP ISSUED,,,201607061649,False,2016-07-06,2016-07-06,2016-07-06,2017-06-30,BP ISSUED,"('2016-07-06', '2016-07-06', '2016-07-06', '2017-06-30')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",2,2017,Building Permit Approved,3.0,1.0,-122.43578338620001,37.7693786621,,
0,,589 TEXAS ST,0.0,0.0,4102051,2016-03-22,BP FILED,,,201603222710,False,2016-03-22,2016-03-22,2016-03-22,2016-03-22,BP FILED,"('2016-03-22', '2016-03-22', '2016-03-22', '2016-03-22', '2016-03-22', '2016-03-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,2.0,2.0,-122.3948974609,37.758979797399995,,
0,,262 CASTRO ST,0.0,0.0,2614004,2015-10-16,BP FILED,,,201510169894,False,2015-10-16,2015-10-16,2015-10-16,2015-10-16,BP FILED,"('2015-10-16', '2015-10-16', '2015-10-16', '2015-10-16', '2015-10-16', '2015-10-16', '2015-10-16')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",2,2017,Proposed,1.0,1.0,-122.4357147217,37.7646026611,,
0,,802-808 STEINER ST (BLDG 3 OF 3),0.0,0.0,0798055,2014-02-13,PL APPROVED,,,201109144616,True,2014-01-03,2014-02-13,2014-01-03,2014-02-13,PL APPROVED,"('2014-02-13',)",,"('PL APPROVED',)",4,2016,Proposed,1.0,1.0,-122.432786084,37.7770298898,RH-3,RH-3
0,,231 ELLIS ST,400.0,400.0,0331016,2006-01-24,PL FILED,,,,False,2002-10-15,2006-01-24,2002-10-15,2006-01-24,PL FILED,"('2006-01-24', '2006-01-24', '2006-01-24', '2006-01-24', '2006-01-24', '2006-01-24', '2006-01-24', '2006-01-24')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",2,2017,Proposed,400.0,400.0,-122.41025543209999,37.7848815918,RC-4,RC-4
0,,351 17TH AV,,,1449011,2012-08-29,BP FILED,,,201208298493,True,2012-08-29,2012-08-29,2012-08-29,2012-08-29,BP FILED,"('2012-08-29', '2012-08-29')",,"('BP FILED', 'BP FILED')",4,2012,Proposed,2.0,1.0,-122.476031,37.781358000000004,RH-2,RH-2
0,,377 BAY ST,0.0,0.0,0041039,2007-12-17,BP FILED,,,200712170659,True,2007-12-17,2007-12-17,2007-12-17,2007-12-17,BP FILED,"('2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17', '2007-12-17')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,2.0,2.0,-122.41314799999999,37.805497480300005,C-2,C-2
0,,3546 22ND ST,0.0,0.0,3619026,2017-03-30,BP FILED,,,201703302829,False,2017-03-30,2017-03-30,,2017-03-30,BP FILED,"('2017-03-30', '2017-03-30')",,"('BP FILED', 'BP FILED')",2,2017,Proposed,3.0,1.0,-122.4265060425,37.755153656,,
0,,2442 31ST AV,0.0,0.0,2395032,2017-01-10,BP FILED,,,201701106882,False,2017-01-10,2017-01-10,,2017-01-10,BP FILED,"('2017-01-10', '2017-01-10')",,"('BP FILED', 'BP FILED')",2,2017,Proposed,2.0,1.0,-122.48815917969999,37.7416687012,,
0,,118 JONES ST,,,0343011,2009-03-20,PL APPROVED,,,,True,2008-12-10,2009-03-20,2008-12-10,2009-03-20,PL APPROVED,"('2009-03-20', '2009-03-20', '2009-03-20')",,"('PL APPROVED', 'PL APPROVED', 'PL APPROVED')",1,2010,Proposed,1.0,1.0,-122.412099,37.782326,C-3-G,C-3-G
0,2016-07-28,2526 16TH AV,0.0,0.0,2416013,2017-09-07,CONSTRUCTION,,2017-09-07,201602240424,False,2016-02-24,2016-02-24,2016-02-24,2017-09-07,CONSTRUCTION,"('2016-02-24', '2016-02-24', '2016-07-28', '2016-07-28', '2016-07-28', '2017-09-07')",,"('BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION')",2,2017,Under Construction,2.0,1.0,-122.4719696045,37.740776061999995,,
0,2016-06-28,1967 HAYES ST,0.0,0.0,1210031,2016-09-07,CONSTRUCTION,04/01/2017,2016-09-07,201504153723,False,2015-04-15,2015-04-15,2015-04-15,2016-09-07,CONSTRUCTION,"('2015-04-15', '2015-04-15', '2015-04-15', '2015-04-15', '2016-06-28', '2016-09-07', '2016-09-07', '2016-09-07')",717.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,3.0,1.0,-122.448754614,37.7733128308,RH-3,RH-3
0,,HP SHIPYARD PHASE 1 (UNDER CONSTRUCTION),0.0,0.0,4591C001,2016-01-07,CONSTRUCTION,10/01/2016,2016-01-07,,False,2013-02-22,2016-01-07,2013-02-22,2016-01-07,CONSTRUCTION,"('2016-01-07', '2016-01-07', '2016-01-07')",1317.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2016,Under Construction,167.0,167.0,-122.37083909100001,37.7298349392,HP-RA,HP-RA
0,,3019 CESAR CHAVEZ ST,,,5505021,2009-02-23,CONSTRUCTION,10/01/2009,2009-02-23,200609263327,False,2006-09-26,2009-02-23,2006-09-26,2009-02-23,CONSTRUCTION,"('2009-02-23',)",1101.0,"('CONSTRUCTION',)",3,2009,Under Construction,2.0,1.0,-122.410004,37.748207,RH-2,RH-2
0,2017-05-05,2127 TAYLOR ST,0.0,0.0,0073003,2017-05-05,BP ISSUED,,,201609278931,False,2016-09-27,2016-09-27,2016-09-27,2017-05-05,BP ISSUED,"('2016-09-27', '2016-09-27', '2016-09-27', '2017-05-05')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",2,2017,Building Permit Approved,3.0,1.0,-122.4149246216,37.802066803,,
0,,1698 10TH AV,0.0,0.0,1934023,2006-12-01,BP FILED,,,200612018971,True,2006-12-01,2006-12-01,2006-12-01,2006-12-01,BP FILED,"('2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01', '2006-12-01')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,2.0,1.0,-122.46666200000001,37.756724843,RH-2,RH-2
0,,1740 17TH STREET,154.0,154.0,3955002,2004-08-31,PL FILED,,,,True,2004-08-31,2004-08-31,2004-08-31,2004-08-31,PL FILED,"('2004-08-31',)",,"('PL FILED',)",3,2009,Proposed,154.0,154.0,-122.40104099999999,37.765014,UMU,UMU
0,,475 MINNA ST,3.0,3.0,3725068,2015-12-10,PL APPROVED,,,,False,2014-09-17,2015-04-02,2014-09-17,2015-12-10,PL APPROVED,"('2015-04-02', '2015-04-02', '2015-04-02', '2015-04-02', '2015-04-02', '2015-04-02', '2015-04-02', '2015-12-10', '2015-12-10')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED')",2,2017,Proposed,15.0,15.0,-122.4073944092,37.780921936,,
0,,1333 TARAVAL ST,0.0,0.0,2402029,2017-01-17,BP FILED,,,201701177262,False,2017-01-17,2017-01-17,,2017-01-17,BP FILED,"('2017-01-17', '2017-01-17')",,"('BP FILED', 'BP FILED')",2,2017,Proposed,1.0,0.0,-122.4805831909,37.7425880432,,
0,,166 PARK ST,,0.0,5720051,2017-04-13,BP FILED,,,201704133909,False,2017-04-13,2017-04-13,,2017-04-13,BP FILED,"('2017-04-13',)",,"('BP FILED',)",2,2017,Proposed,2.0,1.0,-122.4218215942,37.7363548279,,
0,,251 06TH ST,83.0,83.0,3732074,2009-07-13,PL APPROVED,,,,True,2004-09-29,2004-09-29,2004-09-29,2009-07-13,PL APPROVED,"('2004-09-29', '2009-07-13', '2009-07-13')",,"('PL FILED', 'PL APPROVED', 'PL APPROVED')",1,2010,Proposed,83.0,83.0,-122.406201,37.779193,NCT,NCT
0,,3615 CESAR CHAVEZ ST,,,6575002,2010-06-10,PL FILED,,,,True,2010-06-10,2010-06-10,2010-11-10,2010-06-10,PL FILED,"('2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10', '2010-06-10')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",4,2012,Proposed,0.0,0.0,-122.42093600000001,37.747692,RH-2,RH-2
0,2012-12-27,949 MARKET STREET,0.0,0.0,3704071,2015-08-03,CONSTRUCTION,07/01/2015,2015-02-25,201011084497,False,2008-02-22,2008-02-22,2008-02-22,2015-08-03,CONSTRUCTION,"('2008-02-22', '2008-02-22', '2008-02-22', '2008-02-22', '2008-02-22', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2010-11-08', '2012-12-27', '2012-12-27', '2012-12-27', '2015-02-25', '2015-06-05', '2015-08-03')",2686.0,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2015,Under Construction,0.0,0.0,-122.40899810100001,37.7827027187,C-3-G,C-3-G
0,,824 HYDE ST,0.0,0.0,0280017,2016-03-24,PL APPROVED,,,,True,2012-11-16,2015-08-11,2012-11-16,2016-03-24,PL APPROVED,"('2015-08-11', '2016-03-24')",,"('PL APPROVED', 'PL APPROVED')",3,2016,Proposed,15.0,15.0,-122.41659181799999,37.7885785696,RC-4,RC-4
0,2010-09-08,1067 TENNESSEE ST,0.0,0.0,4108010,2010-09-08,BP REINSTATED,,,201006073967,True,2010-06-07,2010-06-07,2010-06-07,2010-09-08,BP REINSTATED,"('2010-06-07', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08', '2010-09-08')",,"('BP FILED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED')",1,2016,Building Permit Approved,3.0,2.0,-122.38898799999998,37.7584373354,RH-3,RH-3
