,Unnamed: 0,BP_date,address,apn,best_date,best_stat,comp_date,con_date,dbi_permit,first_date,first_project_record_date,firstfiled,latest_project_record_date,latest_project_status,project_dates,project_duration_days,project_statuses,report_quarter,report_year,status,units,unitsnet,x,y,zoning,zoning_simplified,project_time_years,geometry,index_right,nhood,zone_class
2768,23320,,355 CAPP ST,3590056,2009-04-06,BP FILED,,,200904065668.0,2009-04-06,2009-04-06,2009-04-06,2009-04-06,BP FILED,"('2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06', '2009-04-06')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2016,Proposed,1.0,1.0,-122.417871,37.7610238145,RTO-M,RTO-M,,POINT (-122.417871 37.7610238145),18,Mission,Mixed Residential
212,29032,2017-03-23,624 HAMPSHIRE ST,4024003,2017-03-23,BP APPROVED,,,201606200415,2016-06-20,2016-06-20,2016-06-20,2017-03-23,BP APPROVED,"('2016-06-20', '2016-06-20', '2016-06-20', '2017-03-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP APPROVED')",1,2017,Building Permit Approved,1.0,1.0,-122.408460961,37.7614560672,RH-2,RH-2,,POINT (-122.408460961 37.76145606720001),18,Mission,Conventional Residential
2899,28419,,2000 - 2070 BRYANT ST,4022001,2016-06-02,PL APPROVED,,,201406239109,2013-05-24,2014-06-12,2013-05-24,2016-06-02,PL APPROVED,"('2014-06-12', '2016-06-02', '2016-06-02', '2016-06-02')",,"('PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED')",1,2017,Proposed,194.0,194.0,-122.410581329,37.761499537,UMU,UMU,,POINT (-122.410581329 37.761499537),18,Mission,Other
1088,23008,,2070 BRYANT ST,4022001,2014-06-12,PL FILED,,,201406239109.0,2014-06-12,2014-06-12,2014-06-12,2014-06-12,PL FILED,"('2014-06-12', '2014-06-12', '2014-06-12', '2014-06-12', '2014-06-12', '2014-06-12', '2014-06-12', '2014-06-12')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",1,2016,Proposed,271.0,271.0,-122.410581,37.761499537,UMU,UMU,,POINT (-122.410581 37.761499537),18,Mission,Other
1771,12833,,1245 DOLORES ST,6534024,2006-11-30,CONSTRUCTION,10/01/2013,2006-11-30,200007074553,2000-07-07,2006-11-30,2000-07-07,2006-11-30,CONSTRUCTION,"('2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30', '2006-11-30')",4834.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2013,Under Construction,1.0,1.0,-122.424732,37.749343,RH-3,RH-3,13.243835616438357,POINT (-122.424732 37.749343),18,Mission,Conventional Residential
991,27979,,1199 DOLORES ST,6511018,2017-02-16,CONSTRUCTION,,2017-02-16,201605177697,2016-05-17,2016-05-17,2016-05-17,2017-02-16,CONSTRUCTION,"('2016-05-17', '2016-05-17', '2016-05-17', '2017-02-16')",,"('BP FILED', 'BP FILED', 'BP FILED', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.42463055700001,37.7503933816,RH-3,RH-3,,POINT (-122.424630557 37.7503933816),18,Mission,Conventional Residential
1729,27973,2009-12-08,1225 DOLORES ST,6534029,2015-04-03,BP ISSUED,,,200703307744,2007-03-30,2007-03-30,2007-03-30,2015-04-03,BP ISSUED,"('2007-03-30', '2009-12-08', '2009-12-08', '2009-12-08', '2009-12-08', '2009-12-08', '2009-12-08', '2009-12-08', '2009-12-08', '2011-10-25', '2011-10-25', '2011-10-25', '2011-10-25', '2011-10-25', '2011-10-25', '2011-10-25', '2013-07-24', '2013-07-24', '2013-07-24', '2013-07-24', '2013-07-24', '2013-07-24', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03', '2015-04-03')",,"('BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,3.0,3.0,-122.424539848,37.7498370308,RH-3,RH-3,,POINT (-122.424539848 37.7498370308),18,Mission,Conventional Residential
1803,3706,2009-09-03,3645 23RD ST,3647032,2010-03-29,CONSTRUCTION,10/01/2010,2009-12-07,200710125328,2007-10-12,2009-09-03,2007-10-12,2010-03-29,CONSTRUCTION,"('2009-09-03', '2009-12-07', '2010-03-29', '2010-03-29', '2010-03-29')",1085.0,"('BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2010,Under Construction,1.0,1.0,-122.423987,37.753417,RH-3,RH-3,2.9726027397260273,POINT (-122.423987 37.753417),18,Mission,Conventional Residential
1105,1611,,400 FAIR OAKS ST,6534001,2009-06-23,BP FILED,,,200906231111,2009-06-23,2009-06-23,2009-06-23,2009-06-23,BP FILED,"('2009-06-23',)",,"('BP FILED',)",4,2009,Proposed,1.0,,-122.423973,37.750136,RH-3,RH-3,,POINT (-122.423973 37.750136),18,Mission,Conventional Residential
486,18650,2013-07-31,383 FAIR OAKS ST,6512016,2014-09-29,CONSTRUCTION,04/01/2015,2014-03-20,201211154328.0,2012-11-15,2013-07-31,2012-11-15,2014-09-29,CONSTRUCTION,"('2013-07-31', '2013-07-31', '2014-03-20', '2014-05-23', '2014-09-29', '2014-09-29', '2014-09-29')",867.0,"('BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",1,2015,Under Construction,1.0,1.0,-122.423587993,37.7506766356,RH-3,RH-3,2.3753424657534246,POINT (-122.423587993 37.7506766356),18,Mission,Conventional Residential
635,25903,,3620 CESAR CHAVEZ ST,6568032,2015-11-25,PL FILED,,,201607142327,2015-08-03,2015-08-03,2015-08-03,2015-11-25,PL FILED,"('2015-08-03', '2015-08-03', '2015-08-03', '2015-08-03', '2015-11-25')",,"('PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",3,2016,Proposed,24.0,24.0,-122.421910785,37.7483228607,NCT,NCT,,POINT (-122.421910785 37.7483228607),18,Mission,Nhb Commercial
1504,28432,2016-11-14,206 SAN JOSE AV,6513053,2016-11-14,BP ISSUED,,,201601086723,2016-01-08,2016-01-08,2016-01-08,2016-11-14,BP ISSUED,"('2016-01-08', '2016-01-08', '2016-01-08', '2016-11-14', '2016-11-14')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.421841914,37.7518284835,RH-3,RH-3,,POINT (-122.421841914 37.7518284835),18,Mission,Conventional Residential
1715,27315,2012-08-17,353 SAN JOSE AV,6531022,2016-12-29,CONSTRUCTION,01/01/2017,2015-03-17,200712120285,2007-12-12,2007-12-12,2007-12-12,2016-12-29,CONSTRUCTION,"('2007-12-12', '2007-12-12', '2007-12-12', '2007-12-12', '2010-07-01', '2010-07-01', '2010-07-01', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2011-05-03', '2012-08-17', '2012-08-17', '2013-04-24', '2013-04-24', '2013-08-05', '2013-08-05', '2013-08-05', '2013-08-05', '2013-08-05', '2015-03-17', '2015-05-15', '2015-05-15', '2015-09-25', '2016-01-04', '2016-01-04', '2016-01-04', '2016-01-04', '2016-12-29')",3308.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'PL APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'BP ISSUED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2016,Under Construction,3.0,3.0,-122.421077326,37.7495347232,RM-2,RM-2,9.063013698630137,POINT (-122.421077326 37.7495347232),18,Mission,Industrial
531,28019,,1278 - 1298 VALENCIA ST,3644021,2015-02-19,BP FILED,,,201502198775,2013-09-30,2015-02-19,2013-09-30,2015-02-19,BP FILED,"('2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19', '2015-02-19')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,35.0,35.0,-122.420977366,37.7523096416,NCT,NCT,,POINT (-122.420977366 37.7523096416),18,Mission,Nhb Commercial
1710,28908,,500 BARTLETT ST,6569018,2016-12-22,PL FILED,,,201602109261,2016-02-10,2016-02-10,2016-02-10,2016-12-22,PL FILED,"('2016-02-10', '2016-02-10', '2016-02-10', '2016-02-10', '2016-12-22')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED')",1,2017,Proposed,4.0,4.0,-122.419391304,37.7487693846,RTO-M,RTO-M,,POINT (-122.419391304 37.7487693846),18,Mission,Mixed Residential
1221,28715,2017-03-28,3443 26TH ST,6569029,2017-03-28,BP ISSUED,,,201602109217,2016-02-10,2016-02-10,2016-02-10,2017-03-28,BP ISSUED,"('2016-02-10', '2016-02-10', '2016-02-10', '2016-02-10', '2017-03-28')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED')",1,2017,Building Permit Approved,1.0,1.0,-122.418995639,37.748797601,RTO-M,RTO-M,,POINT (-122.418995639 37.748797601),18,Mission,Mixed Residential
1654,28617,,2918 MISSION ST,6529002,2016-12-28,BP FILED,,,201612285987,2014-03-11,2016-01-08,2014-03-11,2016-12-28,BP FILED,"('2016-01-08', '2016-01-08', '2016-01-08', '2016-12-28', '2016-12-28')",,"('PL FILED', 'PL FILED', 'PL FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,75.0,75.0,-122.41853912299999,37.7503125806,NCT,NCT,,POINT (-122.418539123 37.7503125806),18,Mission,Nhb Commercial
203,12624,,2751 MISSION ST,3642027,2005-09-09,BP FILED,,,200509092450,2005-09-09,2005-09-09,2005-09-09,2005-09-09,BP FILED,"('2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09', '2005-09-09')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",3,2013,Proposed,5.0,5.0,-122.4183993,37.7530685,Mission Street,Mission Street,,POINT (-122.4183993 37.7530685),18,Mission,Other
1013,27100,2016-01-12,2881 MISSION ST,6517022,2016-11-23,CONSTRUCTION,01/01/2017,2016-02-11,201212045418,2012-12-04,2012-12-04,2012-12-04,2016-11-23,CONSTRUCTION,"('2012-12-04', '2012-12-04', '2012-12-04', '2012-12-04', '2012-12-04', '2012-12-04', '2012-12-04', '2016-01-12', '2016-02-11', '2016-02-11', '2016-02-11', '2016-11-23')",1489.0,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2016,Under Construction,2.0,2.0,-122.417976256,37.750966915,NCT,NCT,4.079452054794521,POINT (-122.417976256 37.750966915),18,Mission,Nhb Commercial
755,29187,,854 CAPP ST,3642041,2017-02-03,PL APPROVED,,,201502138349,2015-02-13,2015-02-13,2015-02-13,2017-02-03,PL APPROVED,"('2015-02-13', '2015-02-13', '2015-02-13', '2015-02-13', '2015-02-13', '2015-02-13', '2015-02-13', '2015-02-13', '2017-02-03')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL APPROVED')",1,2017,Proposed,5.0,5.0,-122.41773338,37.753006955500005,RTO-M,RTO-M,,POINT (-122.41773338 37.75300695550001),18,Mission,Mixed Residential
822,3923,2005-03-04,958 CAPP ST,6517013,2005-03-04,BP ISSUED,,,200312313239,2003-03-20,2005-03-04,2003-03-20,2005-03-04,BP ISSUED,"('2005-03-04', '2005-03-04', '2005-03-04', '2005-03-04', '2005-03-04')",,"('BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",3,2010,Building Permit Approved,2.0,2.0,-122.417423,37.751396,RTO-M,RTO-M,,POINT (-122.417423 37.751396),18,Mission,Mixed Residential
1313,27961,,1153 CAPP ST,6571017,2016-05-31,BP FILED,,,201605318684,2016-05-31,2016-05-31,2016-05-31,2016-05-31,BP FILED,"('2016-05-31', '2016-05-31', '2016-05-31', '2016-05-31')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.417295037,37.7484253721,NCT,NCT,,POINT (-122.417295037 37.7484253721),18,Mission,Nhb Commercial
1084,29214,,905 CAPP ST,6518027,2016-06-10,BP FILED,,,201606109680,2016-06-10,2016-06-10,2016-06-10,2016-06-10,BP FILED,"('2016-06-10', '2016-06-10')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.417127117,37.7521363858,NCT,NCT,,POINT (-122.417127117 37.7521363858),18,Mission,Nhb Commercial
654,17468,2013-05-08,1069 CAPP ST,6527019,2013-05-08,BP ISSUED,,,201207064206.0,2012-05-24 00:00:00,2012-07-06,2012-05-24 00:00:00,2013-05-08,BP ISSUED,"('2012-07-06', '2012-07-06', '2012-07-06', '2012-07-06', '2013-05-08', '2013-05-08', '2013-05-08', '2013-05-08', '2013-05-08', '2013-05-08', '2013-05-08')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED')",4,2014,Building Permit Approved,2.0,2.0,-122.4170629,37.7495703,RTO-M,RTO-M,,POINT (-122.4170629 37.7495703),18,Mission,Mixed Residential
137,29373,,1085 CAPP ST,6527039,2016-10-12,BP FILED,,,201610120058,2016-10-12,2016-10-12,2016-10-12,2016-10-12,BP FILED,"('2016-10-12', '2016-10-12')",,"('BP FILED', 'BP FILED')",1,2017,Proposed,2.0,2.0,-122.416771244,37.749427638600004,RTO-M,RTO-M,,POINT (-122.416771244 37.7494276386),18,Mission,Mixed Residential
926,28689,,3314 CESAR CHAVEZ ST,6571012,2015-04-14,BP FILED,,,201504143580,2015-04-14,2015-04-14,2015-04-14,2015-04-14,BP FILED,"('2015-04-14', '2015-04-14', '2015-04-14', '2015-04-14', '2015-04-14', '2015-04-14', '2015-04-14', '2015-04-14')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,50.0,50.0,-122.41646248200001,37.748521216,NCT,NCT,,POINT (-122.416462482 37.748521216),18,Mission,Nhb Commercial
771,16991,,3241 25TH ST,6525034,2007-06-05,BP FILED,,,200706053001.0,2007-06-05,2007-06-05,2007-06-05,2007-06-05,BP FILED,"('2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05', '2007-06-05')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",3,2014,Proposed,3.0,3.0,-122.414798,37.750725,RH-3,RH-3,,POINT (-122.414798 37.750725),18,Mission,Conventional Residential
2166,13750,2010-04-15,3135 24TH ST,6520036,2013-07-16,CONSTRUCTION,01/01/2014,2012-11-02,200711137944,2007-11-13,2007-11-13,2007-11-13,2013-07-16,CONSTRUCTION,"('2007-11-13', '2007-11-13', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2010-04-15', '2012-09-04', '2012-11-02', '2013-04-03', '2013-04-03', '2013-07-16', '2013-07-16')",2241.0,"('BP FILED', 'BP FILED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP APPROVED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",4,2013,Under Construction,9.0,9.0,-122.414797,37.752336,24th St-Mission,24th St-Mission,6.13972602739726,POINT (-122.414797 37.752336),18,Mission,Other
2215,15894,,3418 26TH ST,6529012,2013-07-08,CONSTRUCTION,07/01/2014,2013-07-08,200706204573,2007-06-20,2013-07-08,2007-06-20,2013-07-08,CONSTRUCTION,"('2013-07-08', '2013-07-08', '2013-07-08', '2013-07-08')",2568.0,"('CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2014,Under Construction,11.0,11.0,-122.418875,37.749099,RTO,RTO,7.035616438356165,POINT (-122.418875 37.749099),18,Mission,Mixed Residential
2217,1537,,3400 CESAR CHAVEZ ST,6569004,2009-12-11,CONSTRUCTION,01/01/2010,2009-09-24,200711017060,2007-11-01,2009-09-24,2007-11-01,2009-12-11,CONSTRUCTION,"('2009-09-24', '2009-12-11')",792.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,60.0,60.0,-122.418272,37.748252,NCT,NCT,2.16986301369863,POINT (-122.418272 37.748252),18,Mission,Nhb Commercial
2321,16994,2007-05-29,3736 CESAR CHAVEZ ST,6567013,2014-04-09,CONSTRUCTION,10/01/2014,2014-01-10,200606234934.0,2006-06-23,2007-05-29,2006-06-23,2014-04-09,CONSTRUCTION,"('2007-05-29', '2007-05-29', '2007-05-29', '2007-05-29', '2007-05-29', '2007-05-29', '2007-05-29', '2007-05-29', '2013-03-13', '2013-03-13', '2013-03-13', '2013-03-13', '2014-01-10', '2014-04-09', '2014-04-09')",3022.0,"('BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP REINSTATED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",3,2014,Under Construction,1.0,1.0,-122.423474,37.74809000000001,RH-2,RH-2,8.27945205479452,POINT (-122.423474 37.74809000000001),18,Mission,Conventional Residential
2342,25089,2013-09-27,930 SHOTWELL ST,3641076,2015-04-24,CONSTRUCTION,07/01/2016,2014-05-23,201206112282,2012-06-11,2012-06-11,2012-06-11 00:00:00,2015-04-24,CONSTRUCTION,"('2012-06-11', '2012-07-12', '2012-07-12', '2012-07-12', '2012-07-12', '2013-09-27', '2013-09-27', '2014-01-16', '2014-05-23', '2014-08-01', '2015-01-15', '2015-04-24', '2015-04-24', '2015-04-24', '2015-04-24', '2015-04-24', '2015-04-24')",1481.0,"('BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'BP ISSUED', 'BP ISSUED', 'BP REINSTATED', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION', 'CONSTRUCTION')",2,2016,Under Construction,2.0,2.0,-122.415540895,37.7530323558,RH-2,RH-2,4.057534246575343,POINT (-122.415540895 37.7530323558),18,Mission,Conventional Residential
2382,28132,,1441 SOUTH VAN NESS AV,6526021,2016-08-09,BP FILED,,,201608094577,2016-08-09,2016-08-09,2016-08-09,2016-08-09,BP FILED,"('2016-08-09', '2016-08-09', '2016-08-09')",,"('BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.415703631,37.750135604899995,RM-1,RM-1,,POINT (-122.415703631 37.7501356049),18,Mission,Industrial
2452,2054,,3424 26TH ST,6529012B,2007-06-20,BP FILED,,,200706204570,2007-06-20,2007-06-20,2007-06-20,2007-06-20,BP FILED,"('2007-06-20', '2007-06-20', '2007-06-20')",,"('BP FILED', 'BP FILED', 'BP FILED')",1,2010,Proposed,3.0,3.0,-122.419314,37.749033,RTO-M,RTO-M,,POINT (-122.419314 37.749033),18,Mission,Mixed Residential
2529,607,,1491 VALENCIA ST,6530028,2009-09-04,CONSTRUCTION,10/01/2009,2009-09-04,200704027868,2007-04-02,2009-09-04,2007-04-02,2009-09-04,CONSTRUCTION,"('2009-09-04',)",913.0,"('CONSTRUCTION',)",3,2009,Under Construction,6.0,6.0,-122.420205,37.749198,NCT,NCT,2.5013698630136987,POINT (-122.420205 37.749198),18,Mission,Nhb Commercial
2590,28740,2016-07-13,3669 - 3671 23RD ST,3648033,2017-03-23,CONSTRUCTION,,2017-03-23,201602189872,2015-07-28,2015-07-28,2015-07-28,2017-03-23,CONSTRUCTION,"('2015-07-28', '2016-02-18', '2016-02-18', '2016-07-13', '2016-07-13', '2017-03-23')",,"('PL FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'BP ISSUED', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.42457790899999,37.753304227600005,RH-3,RH-3,,POINT (-122.424577909 37.7533042276),18,Mission,Conventional Residential
2706,16426,,3143 24TH ST,6520035,2011-05-23,PL FILED,,,201006214964.0,2010-06-21,2010-06-21,2010-06-21,2011-05-23,PL FILED,"('2010-06-21', '2010-06-21', '2010-06-21', '2010-06-21', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23', '2011-05-23')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED', 'PL FILED')",3,2014,Proposed,4.0,4.0,-122.414878,37.752225,24th St-Mission,24th St-Mission,,POINT (-122.414878 37.752225),18,Mission,Other
2895,29318,,1 HORACE ST,6525001A,2014-09-24,BP FILED,,,201409247165,2014-08-22,2014-09-24,2014-08-22,2014-09-24,BP FILED,"('2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24', '2014-09-24')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,1.0,1.0,-122.414397952,37.7507228458,RH-2,RH-2,,POINT (-122.414397952 37.7507228458),18,Mission,Conventional Residential
3227,28324,,2782 FOLSOM ST,3641010C,2014-05-20,BP FILED,,,201405206278,2014-05-20,2014-05-20,2014-05-20,2014-05-20,BP FILED,"('2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20', '2014-05-20')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2017,Proposed,4.0,4.0,-122.414453548,37.7527220661,NCT,NCT,,POINT (-122.414453548 37.7527220661),18,Mission,Nhb Commercial
3340,1462,,1366 GUERRERO ST,6533013,2009-04-22,CONSTRUCTION,01/01/2010,2009-04-22,200807096257,2008-07-09,2009-04-22,2008-07-09,2009-04-22,CONSTRUCTION,"('2009-04-22', '2009-04-22')",541.0,"('CONSTRUCTION', 'CONSTRUCTION')",4,2009,Under Construction,1.0,-3.0,-122.422793,37.749362,RH-3,RH-3,1.4821917808219178,POINT (-122.422793 37.749362),18,Mission,Conventional Residential
1611,18215,,1366 SAN BRUNO AV,4263007,2007-03-21,BP FILED,,,200703216793.0,2007-03-21,2007-03-21,2007-03-21,2007-03-21,BP FILED,"('2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21', '2007-03-21')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP FILED')",1,2015,Proposed,1.0,1.0,-122.40459009799999,37.7522247563,RH-3,RH-3,,POINT (-122.404590098 37.7522247563),18,Mission,Conventional Residential
664,28244,2016-08-08,1331 SAN BRUNO AV,4262020A,2017-03-24,CONSTRUCTION,,2016-12-19,201507131253,2015-07-13,2015-07-13,2015-07-13,2017-03-24,CONSTRUCTION,"('2015-07-13', '2015-07-13', '2015-07-13', '2015-07-13', '2016-08-08', '2016-12-19', '2017-03-24')",,"('BP FILED', 'BP FILED', 'BP FILED', 'BP FILED', 'BP ISSUED', 'CONSTRUCTION', 'CONSTRUCTION')",1,2017,Under Construction,1.0,1.0,-122.404008422,37.7526737731,RH-2,RH-2,,POINT (-122.404008422 37.7526737731),18,Mission,Conventional Residential
